1300,deliberate,Positive,1,0,0,0,0,0,0,0,0,0
1301,delicious,Positive,1,0,0,0,0,0,1,0,0,0
1302,delight,Positive,1,0,0,1,0,0,1,0,0,0
1303,delighted,Positive,1,0,0,1,0,0,1,0,1,0
1304,delightful,Positive,1,0,0,1,0,0,1,0,0,1
1305,delinquency,Negative,0,1,0,0,0,0,0,0,0,0
1306,delinquent,Negative,0,1,1,0,1,0,0,0,0,0
1307,delirious,Negative,0,1,0,0,0,0,0,1,0,0
1308,delirium,Negative,0,1,0,0,1,0,0,1,0,0
1309,deliverance,Positive,1,0,0,1,0,0,1,0,0,1
1310,delivery,Positive,1,0,0,1,0,0,0,0,0,0
1311,deluge,Negative,0,1,0,0,0,1,0,1,1,0
1312,delusion,Negative,0,1,1,0,0,1,0,1,0,0
1313,delusional,Negative,0,1,1,0,0,1,0,0,0,0
1314,demand,Negative,0,1,1,0,0,0,0,0,0,0
1315,demanding,Negative,0,1,0,0,0,0,0,0,0,0
1316,demented,Negative,0,1,0,0,0,1,0,0,0,0
1317,dementia,Negative,0,1,0,0,0,1,0,1,0,0
1318,demise,Negative,0,1,0,0,0,1,0,1,0,0
1319,democracy,Positive,1,0,0,0,0,0,0,0,0,0
1320,demolish,Negative,0,1,1,0,0,0,0,1,0,0
1321,demolition,Negative,0,1,0,0,0,0,0,0,0,0
1322,demon,Negative,0,1,1,0,1,1,0,1,0,0
1323,demonic,Negative,0,1,1,0,1,1,0,1,0,0
1324,demonstrable,Positive,1,0,0,0,0,0,0,0,0,0
1325,demonstrative,Positive,1,0,0,0,0,0,1,1,0,0
1326,demoralized,Negative,0,1,0,0,0,1,0,1,0,0
1327,denial,Negative,0,1,0,0,0,0,0,0,0,0
1328,denied,Negative,0,1,0,0,0,0,0,1,0,0
1329,denounce,Negative,0,1,1,0,1,0,0,0,0,0
1330,denunciation,Negative,0,1,1,0,1,1,0,0,0,0
1331,deny,Negative,0,1,1,0,0,0,0,0,0,0
1332,denying,Negative,0,1,0,1,0,0,0,0,0,0
1333,departed,Negative,0,1,0,0,0,0,0,1,0,0
1334,departure,Negative,0,1,0,0,0,0,0,1,0,0
1335,dependence,Negative,0,1,0,0,0,1,0,1,0,0
1336,dependency,Negative,0,1,0,0,0,0,0,0,0,0
1337,deplorable,Negative,0,1,1,0,1,1,0,1,0,0
1338,deplore,Negative,0,1,1,0,1,0,0,1,0,0
1339,deport,Negative,0,1,0,0,0,1,0,1,0,0
1340,deportation,Negative,0,1,1,0,0,1,0,1,0,0
1341,depraved,Negative,0,1,1,1,1,1,0,1,0,0
1342,depravity,Negative,0,1,1,0,1,0,0,0,0,0
1343,depreciate,Negative,0,1,1,0,1,0,0,0,0,0
1344,depreciated,Negative,0,1,1,0,1,1,0,1,0,0
1345,depreciation,Negative,0,1,0,0,0,1,0,0,0,0
1346,depress,Negative,0,1,0,0,0,1,0,1,0,0
1347,depressed,Negative,0,1,1,0,0,1,0,1,0,0
1348,depressing,Negative,0,1,0,0,1,0,0,1,0,0
1349,depression,Negative,0,1,0,0,0,0,0,1,0,0
1350,depressive,Negative,0,1,0,0,0,0,0,1,0,0
1351,deprivation,Negative,0,1,1,0,1,1,0,1,0,0
1352,depth,Positive,1,0,0,0,0,0,0,0,0,1
1353,deranged,Negative,0,1,1,0,1,1,0,0,0,0
1354,derelict,Negative,0,1,0,0,0,0,0,0,0,0
1355,derision,Negative,0,1,1,0,1,0,0,0,0,0
1356,derogation,Negative,0,1,1,0,1,1,0,1,0,0
1357,derogatory,Negative,0,1,1,0,1,1,0,1,0,0
1358,descriptive,Positive,1,0,0,0,0,0,0,0,0,0
1359,desecration,Negative,0,1,1,0,1,1,0,1,0,0
1360,desert,Negative,0,1,1,0,1,1,0,1,0,0
1361,deserted,Negative,0,1,1,0,1,1,0,1,0,0
1362,desertion,Negative,0,1,0,0,0,0,0,0,0,0
1363,deserve,Positive,1,0,1,1,0,0,0,0,0,1
1364,deserved,Positive,1,0,0,0,0,0,0,0,0,0
1365,designer,Positive,1,0,0,0,0,0,0,0,0,0
1366,desirable,Positive,1,0,0,0,0,0,0,0,0,0
1367,desiring,Positive,1,0,0,0,0,0,0,0,0,0
1368,desirous,Positive,1,0,0,0,0,0,0,0,0,0
1369,desist,Negative,0,1,1,0,1,0,0,0,0,0
1370,desolation,Negative,0,1,0,0,0,1,0,1,0,0
1371,despair,Negative,0,1,1,0,1,1,0,1,0,0
1372,despairing,Negative,0,1,0,0,0,1,0,1,0,0
1373,desperate,Negative,0,1,0,0,0,0,0,0,0,0
1374,despicable,Negative,0,1,1,0,1,0,0,0,0,0
1375,despise,Negative,0,1,1,0,1,0,0,0,0,0
1376,despotic,Negative,0,1,0,0,0,1,0,0,0,0
1377,despotism,Negative,0,1,1,0,1,1,0,1,0,0
1378,destination,Positive,1,0,0,1,0,1,1,1,1,0
1379,destitute,Negative,0,1,0,0,0,1,0,1,0,0
1380,destroyed,Negative,0,1,1,0,0,1,0,1,0,0
1381,destroyer,Negative,0,1,1,0,0,1,0,0,0,0
1382,destroying,Negative,0,1,1,0,0,1,0,1,0,0
1383,destruction,Negative,0,1,1,0,0,0,0,0,0,0
1384,destructive,Negative,0,1,1,0,1,1,0,0,0,0
1385,detachment,Negative,0,1,0,0,0,0,0,0,0,0
1386,detain,Negative,0,1,0,0,0,0,0,0,0,0
1387,detainee,Negative,0,1,1,1,0,1,0,1,0,0
1388,detect,Positive,1,0,0,0,0,0,0,0,0,0
1389,detection,Positive,1,0,0,0,0,0,0,0,0,0
1390,detention,Negative,0,1,0,0,0,0,0,1,0,0
1391,deteriorate,Negative,0,1,0,0,0,1,0,1,0,0
1392,deteriorated,Negative,0,1,0,0,1,0,0,1,0,0
1393,deterioration,Negative,0,1,1,0,1,1,0,1,0,0
1394,determination,Positive,1,0,0,0,0,0,0,0,0,1
1395,determined,Positive,1,0,0,0,0,0,0,0,0,0
1396,detest,Negative,0,1,1,0,1,0,0,0,0,0
1397,detonate,Negative,0,1,0,0,0,1,0,0,1,0
1398,detract,Negative,0,1,1,0,0,0,0,0,0,0
1399,detriment,Negative,0,1,0,0,0,0,0,0,0,0
1400,detrimental,Negative,0,1,0,0,0,0,0,0,0,0
1401,detritus,Negative,0,1,0,0,0,0,0,0,0,0
1402,devastate,Negative,0,1,1,0,0,1,0,1,0,0
1403,devastating,Negative,0,1,1,0,1,1,0,1,0,1
1404,devastation,Negative,0,1,1,0,0,1,0,1,1,0
1405,develop,Positive,1,0,0,1,0,0,0,0,0,0
1406,devil,Negative,0,1,1,1,1,1,0,1,0,0
1407,devilish,Negative,0,1,0,0,1,1,0,0,0,0
1408,devious,Negative,0,1,0,0,0,0,0,0,0,0
1409,devolution,Negative,0,1,0,0,0,0,0,0,0,0
1410,devotional,Positive,1,0,0,0,0,0,0,0,0,1
1411,devour,Negative,0,1,0,0,0,0,0,0,0,0
1412,devout,Positive,1,0,0,1,0,0,1,0,0,1
1413,dexterity,Positive,1,0,0,0,0,0,0,0,0,0
1414,diabolical,Negative,0,1,1,0,1,1,0,0,0,0
1415,diagnosis,Negative,0,1,0,1,0,1,0,0,0,1
1416,diamond,Positive,1,0,0,0,0,0,1,0,0,0
1417,diary,Positive,1,0,0,0,0,0,1,0,0,1
1418,diatribe,Negative,0,1,1,0,1,0,0,0,0,0
1419,dictator,Negative,0,1,0,0,0,1,0,0,0,0
1420,dictatorial,Negative,0,1,1,0,0,0,0,0,0,0
1421,dictatorship,Negative,0,1,1,1,1,1,0,1,0,0
1422,dictionary,Positive,1,0,0,0,0,0,0,0,0,1
1423,didactic,Positive,1,0,0,0,0,0,0,0,0,0
1424,die,Negative,0,1,0,0,0,1,0,1,0,0
1425,dietary,Positive,1,0,0,1,0,0,0,0,0,0
1426,difficulties,Negative,0,1,0,0,0,0,0,1,0,0
1427,difficulty,Negative,0,1,1,0,0,1,0,1,0,0
1428,dignified,Positive,1,0,0,0,0,0,0,0,0,0
1429,dignity,Positive,1,0,0,0,0,0,0,0,0,1
1430,digress,Negative,0,1,0,1,0,0,0,0,0,0
1431,dilapidated,Negative,0,1,0,0,1,0,0,1,0,0
1432,diligence,Positive,1,0,0,0,0,0,0,0,0,1
1433,dilute,Negative,0,1,0,0,0,0,0,0,0,0
1434,diminish,Negative,0,1,0,0,0,0,0,1,0,0
1435,diminished,Negative,0,1,0,0,0,0,0,0,0,0
1436,din,Negative,0,1,0,0,0,0,0,0,0,0
1437,dinner,Positive,1,0,0,0,0,0,0,0,0,0
1438,diplomacy,Positive,1,0,0,1,0,0,0,0,0,1
1439,diplomatic,Positive,1,0,0,0,0,0,0,0,0,1
1440,dire,Negative,0,1,0,0,1,1,0,1,1,0
1441,director,Positive,1,0,0,0,0,0,0,0,0,1
1442,dirt,Negative,0,1,0,0,1,0,0,0,0,0
1443,dirty,Negative,0,1,0,0,1,0,0,0,0,0
1444,disability,Negative,0,1,0,0,0,0,0,1,0,0
1445,disable,Negative,0,1,0,0,0,1,0,1,0,0
1446,disabled,Negative,0,1,0,0,0,1,0,1,0,0
1447,disaffected,Negative,0,1,0,0,0,0,0,0,0,0
1448,disagree,Negative,0,1,1,0,0,0,0,0,0,0
1449,disagreeing,Negative,0,1,1,0,0,0,0,1,0,0
1450,disagreement,Negative,0,1,1,0,0,0,0,1,0,0
1451,disallowed,Negative,0,1,1,0,1,1,0,1,0,0
1452,disappoint,Negative,0,1,1,0,1,0,0,1,0,0
1453,disappointed,Negative,0,1,1,0,1,0,0,1,0,0
1454,disappointing,Negative,0,1,0,0,0,0,0,1,0,0
1455,disappointment,Negative,0,1,0,0,1,0,0,1,0,0
1456,disapproval,Negative,0,1,0,0,0,0,0,1,0,0
1457,disapprove,Negative,0,1,1,0,1,1,0,1,0,0
1458,disapproved,Negative,0,1,1,0,0,0,0,1,0,0
1459,disapproving,Negative,0,1,1,0,1,0,0,1,0,0
1460,disaster,Negative,0,1,1,0,1,1,0,1,1,0
1461,disastrous,Negative,0,1,1,0,0,1,0,1,0,0
1462,disbelieve,Negative,0,1,0,0,0,0,0,0,0,0
1463,discards,Negative,0,1,0,0,0,0,0,0,0,0
1464,discharge,Negative,0,1,0,0,0,0,0,0,0,0
1465,discipline,Negative,0,1,0,0,0,1,0,0,0,0
1466,disclaim,Negative,0,1,1,0,1,0,0,0,0,1
1467,discoloration,Negative,0,1,0,0,1,0,0,0,0,0
1468,discolored,Negative,0,1,0,0,1,0,0,1,0,0
1469,discomfort,Negative,0,1,0,0,0,0,0,1,0,0
1470,disconnect,Negative,0,1,0,0,0,0,0,1,0,0
1471,disconnected,Negative,0,1,0,0,0,0,0,1,0,0
1472,disconnection,Negative,0,1,0,0,0,0,0,0,0,0
1473,discontent,Negative,0,1,1,0,1,1,0,1,0,0
1474,discontinue,Negative,0,1,0,0,0,0,0,0,0,0
1475,discontinuity,Negative,0,1,0,0,1,1,0,1,0,0
1476,discord,Negative,0,1,1,0,1,0,0,0,0,0
1477,discourage,Negative,0,1,0,0,0,1,0,1,0,0
1478,discouragement,Negative,0,1,0,0,0,0,0,0,0,0
1479,discovery,Positive,1,0,0,0,0,0,0,0,0,0
1480,discredit,Negative,0,1,0,0,0,0,0,0,0,0
1481,discreet,Positive,1,0,0,1,0,0,0,0,0,0
1482,discretion,Positive,1,0,0,1,0,0,0,0,0,1
1483,discretionary,Positive,1,0,0,0,0,0,0,0,0,0
1484,discriminate,Negative,0,1,1,0,0,0,0,1,0,0
1485,discriminating,Negative,0,1,0,0,1,0,0,0,0,0
1486,discrimination,Negative,0,1,1,0,1,1,0,1,0,0
1487,discussion,Positive,1,0,0,0,0,0,0,0,0,0
1488,disdain,Negative,0,1,1,0,1,0,0,0,0,0
1489,disease,Negative,0,1,1,0,1,1,0,1,0,0
1490,diseased,Negative,0,1,0,0,1,1,0,1,0,0
1491,disembodied,Negative,0,1,0,0,0,1,0,1,0,0
1492,disengagement,Negative,0,1,0,0,0,0,0,0,0,0
1493,disfigured,Negative,0,1,1,0,1,1,0,1,0,0
1494,disgrace,Negative,0,1,1,0,1,0,0,1,0,0
1495,disgraced,Negative,0,1,1,0,1,0,0,1,0,0
1496,disgraceful,Negative,0,1,1,0,1,0,0,0,0,0
1497,disgruntled,Negative,0,1,1,0,1,0,0,1,0,0
1498,disgust,Negative,0,1,1,0,1,1,0,1,0,0
1499,disgusting,Negative,0,1,1,0,1,1,0,0,0,0
1500,disheartened,Negative,0,1,0,0,0,0,0,1,0,0
1501,disheartening,Negative,0,1,0,0,0,0,0,1,0,0
1502,dishonest,Negative,0,1,1,0,1,0,0,1,0,0
1503,dishonesty,Negative,0,1,0,0,1,0,0,0,0,0
1504,dishonor,Negative,0,1,1,0,1,1,0,1,0,0
1505,disillusionment,Negative,0,1,1,0,1,0,0,1,0,0
1506,disinfection,Positive,1,0,0,0,0,0,0,0,0,0
1507,disinformation,Negative,0,1,1,0,0,1,0,0,0,0
1508,disingenuous,Negative,0,1,0,0,1,0,0,0,0,0
1509,disintegrate,Negative,0,1,0,0,1,1,0,0,0,0
1510,disintegration,Negative,0,1,0,0,0,0,0,0,0,0
1511,disinterested,Negative,0,1,0,0,0,0,0,0,0,0
1512,dislike,Negative,0,1,1,0,1,0,0,0,0,0
1513,disliked,Negative,0,1,1,0,0,0,0,1,0,0
1514,dislocated,Negative,0,1,1,0,1,1,0,1,0,0
1515,dismal,Negative,0,1,0,0,1,1,0,1,0,0
1516,dismay,Negative,0,1,1,1,0,1,0,1,1,0
1517,dismemberment,Negative,0,1,0,0,1,1,0,1,0,0
1518,dismissal,Negative,0,1,1,0,1,1,0,1,1,0
1519,disobedience,Negative,0,1,1,0,1,0,0,0,0,0
1520,disobedient,Negative,0,1,1,0,0,0,0,0,0,0
1521,disobey,Negative,0,1,1,0,1,0,0,0,0,0
1522,disorder,Negative,0,1,0,0,0,1,0,0,0,0
1523,disorderly,Negative,0,1,0,0,0,0,0,0,0,0
1524,disorganized,Negative,0,1,0,0,0,0,0,0,0,0
1525,disparage,Negative,0,1,1,0,1,0,0,1,0,0
1526,disparaging,Negative,0,1,1,0,1,0,0,1,0,0
1527,disparity,Negative,0,1,1,0,1,0,0,1,0,0
1528,dispassionate,Negative,0,1,0,0,0,0,0,1,0,0
1529,dispel,Negative,0,1,0,0,0,0,0,1,0,0
1530,dispersion,Negative,0,1,0,0,0,0,0,0,0,0
1531,displace,Negative,0,1,0,0,0,0,0,0,0,0
1532,displeased,Negative,0,1,1,0,1,1,0,1,0,0
1533,displeasure,Negative,0,1,0,0,1,0,0,0,0,0
1534,disposal,Negative,0,1,0,0,0,0,0,0,0,0
1535,disposed,Positive,1,0,0,1,0,0,0,0,0,1
1536,dispossessed,Negative,0,1,1,0,0,1,0,1,0,0
1537,dispute,Negative,0,1,1,0,0,0,0,0,0,0
1538,disqualification,Negative,0,1,0,0,0,0,0,0,0,0
1539,disqualified,Negative,0,1,1,0,1,0,0,1,0,0
1540,disqualify,Negative,0,1,0,0,0,0,0,1,0,0
1541,disregard,Negative,0,1,0,0,0,0,0,0,0,0
1542,disregarded,Negative,0,1,0,0,1,0,0,0,0,0
1543,disreputable,Negative,0,1,1,0,1,1,0,0,0,0
1544,disrespect,Negative,0,1,1,0,0,0,0,0,0,0
1545,disrespectful,Negative,0,1,1,0,1,1,0,1,0,0
1546,disruption,Negative,0,1,1,0,0,1,0,0,1,0
1547,dissatisfaction,Negative,0,1,0,0,0,0,0,0,0,0
1548,disseminate,Positive,1,0,0,0,0,0,0,0,0,0
1549,dissension,Negative,0,1,1,0,0,0,0,0,0,0
1550,dissenting,Negative,0,1,0,0,0,0,0,0,0,0
1551,disservice,Negative,0,1,1,0,1,0,0,1,0,0
1552,dissident,Negative,0,1,1,0,0,1,0,0,0,0
1553,dissolution,Negative,0,1,1,0,0,1,0,1,1,0
1554,dissonance,Negative,0,1,1,0,0,0,0,0,0,0
1555,distaste,Negative,0,1,0,0,1,0,0,0,0,0
1556,distasteful,Negative,0,1,0,0,1,0,0,0,0,0
1557,distillation,Positive,1,0,0,0,0,0,0,0,0,0
1558,distinction,Positive,1,0,0,0,0,0,0,0,0,0
1559,distorted,Negative,0,1,0,0,1,0,0,0,0,0
1560,distortion,Negative,0,1,0,0,0,0,0,0,0,0
1561,distract,Negative,0,1,0,0,0,0,0,0,0,0
1562,distracted,Negative,0,1,1,0,0,0,0,0,0,0
1563,distracting,Negative,0,1,1,1,0,0,0,0,0,0
1564,distraction,Negative,0,1,0,0,0,0,0,0,0,0
1565,distraught,Negative,0,1,0,0,0,0,0,1,0,0
1566,distress,Negative,0,1,1,0,1,1,0,1,1,0
1567,distressed,Negative,0,1,0,0,0,1,0,0,0,0
1568,distressing,Negative,0,1,1,0,0,1,0,0,0,0
1569,distrust,Negative,0,1,1,0,1,1,0,0,0,0
1570,disturbance,Negative,0,1,1,0,0,1,0,1,1,0
1571,disturbed,Negative,0,1,1,0,0,0,0,1,0,0
1572,disuse,Negative,0,1,0,0,0,0,0,0,0,0
1573,disused,Negative,0,1,1,0,0,0,0,0,0,0
1574,ditty,Positive,1,0,0,0,0,0,1,0,0,0
1575,divergent,Negative,0,1,0,0,0,0,0,0,1,0
1576,diversified,Positive,1,0,0,0,0,0,0,0,0,0
1577,diversion,Positive,1,0,0,0,0,0,0,0,1,0
1578,divested,Negative,0,1,0,0,0,0,0,0,0,0
1579,divestment,Negative,0,1,0,0,0,0,0,0,0,0
1580,divinity,Positive,1,0,0,0,0,0,0,0,0,0
1581,divorce,Negative,0,1,1,0,1,1,0,1,1,1
1582,dizziness,Negative,0,1,0,0,0,0,0,0,0,0
1583,dizzy,Negative,0,1,0,0,0,0,0,0,0,0
1584,docked,Negative,0,1,0,0,0,0,0,0,0,0
1585,doctor,Positive,1,0,0,0,0,0,0,0,0,1
1586,doer,Positive,1,0,0,0,0,0,0,0,0,0
1587,dogged,Positive,1,0,0,0,0,0,0,0,0,0
1588,doit,Negative,0,1,0,0,0,0,0,0,0,0
1589,doldrums,Negative,0,1,0,0,0,0,0,1,0,0
1590,dole,Negative,0,1,0,0,0,0,0,1,0,0
1591,dolor,Negative,0,1,0,0,0,0,0,1,0,0
1592,dolphin,Positive,1,0,0,0,0,0,1,0,1,1
1593,dominant,Negative,0,1,0,0,0,1,0,0,0,0
1594,domination,Negative,0,1,1,0,0,1,0,1,0,0
1595,don,Positive,1,0,0,0,0,0,0,0,0,1
1596,donation,Positive,1,0,0,0,0,0,0,0,0,0
1597,donkey,Negative,0,1,0,0,1,0,0,0,0,0
1598,doodle,Negative,0,1,0,0,0,0,0,0,0,0
1599,doom,Negative,0,1,0,0,0,1,0,0,0,0
1600,doomed,Negative,0,1,0,0,0,1,0,1,0,0
1601,doomsday,Negative,0,1,1,1,1,1,0,1,0,0
1602,doubt,Negative,0,1,0,0,0,1,0,1,0,1
1603,doubtful,Negative,0,1,0,0,0,0,0,0,0,0
1604,doubting,Negative,0,1,0,0,0,0,0,0,0,0
1605,doubtless,Positive,1,0,0,0,0,0,0,0,0,1
1606,douche,Negative,0,1,0,0,0,0,0,0,0,0
1607,dour,Negative,0,1,0,0,0,0,0,0,0,0
1608,dove,Positive,1,0,0,1,0,0,1,0,0,1
1609,downfall,Negative,0,1,0,0,0,1,0,1,0,0
1610,downy,Positive,1,0,0,0,0,0,0,0,0,0
1611,drab,Negative,0,1,0,0,0,0,0,1,0,0
1612,drainage,Negative,0,1,0,0,0,0,0,0,0,0
1613,drawback,Negative,0,1,0,0,0,0,0,0,0,0
1614,dread,Negative,0,1,0,1,0,1,0,0,0,0
1615,dreadful,Negative,0,1,1,1,1,1,0,1,0,0
1616,dreadfully,Negative,0,1,0,0,1,1,0,1,1,0
1617,dreary,Negative,0,1,0,0,0,0,0,1,0,0
1618,drinking,Negative,0,1,0,0,0,0,0,0,0,0
1619,drivel,Negative,0,1,0,0,1,0,0,0,0,0
1620,drone,Negative,0,1,0,0,0,0,0,0,0,0
1621,drooping,Negative,0,1,0,0,0,0,0,0,0,0
1622,drought,Negative,0,1,0,0,0,0,0,0,0,0
1623,drown,Negative,0,1,0,0,0,1,0,1,0,0
1624,drowsiness,Negative,0,1,0,0,0,0,0,0,0,0
1625,drudgery,Negative,0,1,0,0,0,0,0,0,0,0
1626,drunken,Negative,0,1,0,0,1,0,0,0,0,0
1627,drunkenness,Negative,0,1,0,0,0,0,0,0,0,0
1628,dubious,Negative,0,1,0,0,0,1,0,0,0,1
1629,duet,Positive,1,0,0,0,0,0,0,0,0,0
1630,duke,Positive,1,0,0,0,0,0,0,0,0,0
1631,dull,Negative,0,1,0,0,0,0,0,1,0,0
1632,dumb,Negative,0,1,0,0,0,0,0,0,0,0
1633,dummy,Negative,0,1,0,0,0,0,0,0,0,0
1634,dumps,Negative,0,1,1,0,0,0,0,1,0,0
1635,dun,Negative,0,1,0,0,0,0,0,0,0,0
1636,dungeon,Negative,0,1,0,0,0,1,0,0,0,0
1637,dupe,Negative,0,1,1,0,0,0,0,0,0,0
1638,duplicity,Negative,0,1,1,0,0,0,0,0,0,0
1639,durability,Positive,1,0,0,0,0,0,0,0,0,1
1640,durable,Positive,1,0,0,0,0,0,0,0,0,1
1641,duress,Negative,0,1,1,0,1,1,0,1,0,0
1642,dust,Negative,0,1,0,0,0,0,0,0,0,0
1643,dutiful,Positive,1,0,0,1,0,0,0,0,0,1
1644,dwarfed,Negative,0,1,0,0,0,1,0,1,0,0
1645,dying,Negative,0,1,1,0,1,1,0,1,0,0
1646,dysentery,Negative,0,1,0,0,1,0,0,1,0,0
1647,eager,Positive,1,0,0,1,0,0,1,0,1,1
1648,eagerness,Positive,1,0,0,1,0,0,1,0,0,1
1649,earl,Positive,1,0,0,0,0,0,0,0,0,0
1650,earn,Positive,1,0,0,0,0,0,0,0,0,0
1651,earnest,Positive,1,0,0,0,0,0,0,0,0,0
1652,earnestly,Positive,1,0,0,0,0,0,0,0,0,0
1653,earnestness,Positive,1,0,0,0,0,0,0,0,0,0
1654,earthquake,Negative,0,1,1,0,0,1,0,1,1,0
1655,ease,Positive,1,0,0,0,0,0,0,0,0,0
1656,easement,Positive,1,0,0,0,0,0,0,0,0,0
1657,easygoing,Positive,1,0,0,0,0,0,0,0,0,0
1658,eat,Positive,1,0,0,0,0,0,0,0,0,0
1659,eavesdropping,Negative,0,1,0,0,0,0,0,0,0,0
1660,ecstasy,Positive,1,0,0,1,0,0,1,0,0,0
1661,ecstatic,Positive,1,0,0,1,0,0,1,0,1,0
1662,edict,Negative,0,1,0,0,0,1,0,0,0,0
1663,edification,Positive,1,0,0,1,0,0,1,0,0,1
1664,educate,Positive,1,0,0,0,0,0,0,0,0,0
1665,educated,Positive,1,0,0,0,0,0,0,0,0,0
1666,educational,Positive,1,0,0,0,0,0,0,0,0,1
1667,effective,Positive,1,0,0,0,0,0,0,0,0,1
1668,effeminate,Negative,0,1,0,0,0,0,0,0,0,0
1669,efficacy,Positive,1,0,0,0,0,0,0,0,0,0
1670,efficiency,Positive,1,0,0,0,0,0,0,0,0,0
1671,efficient,Positive,1,0,0,1,0,0,0,0,0,1
1672,effort,Positive,1,0,0,0,0,0,0,0,0,0
1673,egotistical,Negative,0,1,0,0,1,0,0,0,0,0
1674,egregious,Negative,0,1,1,0,1,0,0,0,0,0
1675,ejaculation,Positive,1,0,0,1,0,0,1,0,1,1
1676,eject,Negative,0,1,0,0,0,0,0,0,0,0
1677,ejection,Negative,0,1,0,0,0,0,0,0,0,0
1678,elaboration,Positive,1,0,0,0,0,0,0,0,0,0
1679,elated,Positive,1,0,0,0,0,0,1,0,0,0
1680,elder,Positive,1,0,0,0,0,0,0,0,0,1
1681,elders,Positive,1,0,0,0,0,0,0,0,0,1
1682,elect,Positive,1,0,0,0,0,0,0,0,0,1
1683,electric,Positive,1,0,0,0,0,0,1,0,1,0
1684,electricity,Positive,1,0,0,0,0,0,0,0,0,0
1685,elegance,Positive,1,0,0,1,0,0,1,0,0,1
1686,elegant,Positive,1,0,0,0,0,0,1,0,0,0
1687,elevation,Positive,1,0,0,1,0,1,1,0,0,1
1688,eligible,Positive,1,0,0,0,0,0,0,0,0,0
1689,elimination,Negative,0,1,1,0,1,1,0,1,0,0
1690,elite,Positive,1,0,0,1,0,0,1,0,0,1
1691,eloquence,Positive,1,0,0,0,0,0,0,0,0,0
1692,eloquent,Positive,1,0,0,0,0,0,0,0,0,0
1693,elucidate,Positive,1,0,0,0,0,0,0,0,0,1
1694,elusive,Negative,0,1,0,0,0,0,0,0,1,0
1695,emaciated,Negative,0,1,0,0,0,1,0,1,0,0
1696,emancipation,Positive,1,0,0,1,0,0,1,0,0,0
1697,embargo,Negative,0,1,0,0,0,0,0,0,0,0
1698,embarrass,Negative,0,1,0,0,0,0,0,1,0,0
1699,embarrassing,Negative,0,1,0,0,0,0,0,0,0,0
1700,embarrassment,Negative,0,1,0,0,0,1,0,1,1,0
1701,embezzlement,Negative,0,1,0,0,0,0,0,0,0,0
1702,embolism,Negative,0,1,0,0,0,1,0,1,0,0
1703,embrace,Positive,1,0,0,1,0,0,1,0,1,1
1704,embroiled,Negative,0,1,0,0,0,0,0,0,0,0
1705,emergency,Negative,0,1,0,0,0,1,0,1,1,0
1706,emeritus,Positive,1,0,0,0,0,0,0,0,0,0
1707,eminence,Positive,1,0,0,0,0,0,0,0,0,1
1708,eminent,Positive,1,0,0,0,0,0,0,0,0,0
1709,eminently,Positive,1,0,0,0,0,0,0,0,0,0
1710,emir,Positive,1,0,0,0,0,0,0,0,0,0
1711,empathy,Positive,1,0,0,0,0,0,0,0,0,0
1712,empower,Positive,1,0,0,0,0,0,0,0,0,0
1713,emulate,Positive,1,0,0,0,0,0,0,0,0,0
1714,enable,Positive,1,0,0,0,0,0,0,0,0,1
1715,enablement,Positive,1,0,0,0,0,0,0,0,0,1
1716,enchant,Positive,1,0,0,1,0,0,1,0,1,0
1717,enchanted,Positive,1,0,0,0,0,0,1,0,0,1
1718,enchanting,Positive,1,0,0,1,0,0,1,0,0,0
1719,enclave,Negative,0,1,0,0,0,0,0,0,0,0
1720,encore,Positive,1,0,0,0,0,0,0,0,0,0
1721,encourage,Positive,1,0,0,0,0,0,1,0,0,1
1722,encouragement,Positive,1,0,0,0,0,0,0,0,0,0
1723,encroachment,Negative,0,1,0,0,0,1,0,0,0,0
1724,encumbrance,Negative,0,1,1,0,0,1,0,1,0,0
1725,encyclopedia,Positive,1,0,0,0,0,0,0,0,0,1
1726,endanger,Negative,0,1,0,1,0,1,0,0,0,0
1727,endangered,Negative,0,1,0,0,0,1,0,0,0,0
1728,endeavor,Positive,1,0,0,1,0,0,0,0,0,0
1729,endemic,Negative,0,1,0,0,1,1,0,1,0,0
1730,endow,Positive,1,0,0,0,0,0,0,0,0,1
1731,endowed,Positive,1,0,0,0,0,0,0,0,0,0
1732,endowment,Positive,1,0,0,0,0,0,0,0,0,1
1733,endurance,Positive,1,0,0,0,0,0,0,0,0,0
1734,endure,Positive,1,0,0,0,0,0,0,0,0,0
1735,enemy,Negative,0,1,1,0,1,1,0,0,0,0
1736,energetic,Positive,1,0,0,0,0,0,0,0,0,0
1737,enforcement,Negative,0,1,0,0,0,0,0,0,0,0
1738,engaged,Positive,1,0,0,1,0,0,1,0,0,1
1739,engaging,Positive,1,0,0,0,0,0,1,0,0,1
1740,enhance,Positive,1,0,0,0,0,0,0,0,0,0
1741,enigmatic,Negative,0,1,0,0,0,1,0,0,0,0
1742,enjoy,Positive,1,0,0,1,0,0,1,0,0,1
1743,enjoying,Positive,1,0,0,1,0,0,1,0,0,1
1744,enlighten,Positive,1,0,0,0,0,0,1,0,0,1
1745,enlightenment,Positive,1,0,0,0,0,0,1,0,0,1
1746,enliven,Positive,1,0,0,0,0,0,1,0,1,1
1747,enmity,Negative,0,1,1,0,0,1,0,1,0,0
